OBJECTID,FID_GRID_TAZ_50_100,grid_id,Grid_Area,FID_amap_TAZ_district_adjust,FID_1,TAZ,NO,FID_2,ID,SNAME,area,code,ORIG_FID,Distance,NewArea,Shape_Length,Shape_Area,segArea
4600,3422,3422,830005.2732,234,345,641,168,234,5950,XBGX01-11,2891716.395,595,234,0,2881740,0.022928619,2.58217E-05,294230.8438
4601,3422,3422,830005.2732,325,353,636,163,325,5920,XBGX01-10,5324789.886,592,325,0,5302960,0.018909342,1.99841E-05,227712.5
4602,3423,3423,829993.5954,221,338,639,166,221,6050,XBGX02-07,4706295.229,605,221,0,4690910,0.033065592,7.10119E-05,809146.625
4603,3423,3423,829993.5954,234,345,641,168,234,5950,XBGX01-11,2891716.395,595,234,0,2881740,0.006687547,1.82973E-06,20849.55078
4604,3424,3424,829981.9516,199,334,1060,403,199,6070, ,35161478.54,607,199,0,35049400,0.006835746,1.75048E-06,19944.87305
4605,3424,3424,829981.9516,220,330,644,171,220,6060,XBGX02-T3,6422548.143,606,220,0,6410720,0.023369489,2.22021E-05,252979.25
4606,3424,3424,829981.9516,221,338,639,166,221,6050,XBGX02-07,4706295.229,605,221,0,4690910,0.029532679,4.8889E-05,557055.3125
4607,3425,3425,829970.3419,199,334,1060,403,199,6070, ,35161478.54,607,199,0,35049400,0.020403711,1.46059E-05,166422.2344
4608,3425,3425,829970.3419,220,330,644,171,220,6060,XBGX02-T3,6422548.143,606,220,0,6410720,0.030333188,5.62319E-05,640716.8125
4609,3425,3425,829970.3419,221,338,639,166,221,6050,XBGX02-07,4706295.229,605,221,0,4690910,0.006573475,2.00379E-06,22831.4375
4610,3426,3426,829958.7662,199,334,1060,403,199,6070, ,35161478.54,607,199,0,35049400,0.011234894,2.26051E-06,25755.66406
4611,3426,3426,829958.7662,220,330,644,171,220,6060,XBGX02-T3,6422548.143,606,220,0,6410720,0.033355182,7.05811E-05,804200.25
4612,3427,3427,829947.2245,220,330,644,171,220,6060,XBGX02-T3,6422548.143,606,220,0,6410720,0.032100446,6.68738E-05,761953
4613,3427,3427,829947.2245,230,393,696,202,230,6210,BA401B-02,8602229.352,621,230,0,8588040,0.012252228,5.96777E-06,67996.875
4614,3428,3428,829935.7168,218,387,687,193,218,6430,BA401B-01,2153768.925,643,218,0,2149110,0.016387542,1.51706E-05,172846.2656
4615,3428,3428,829935.7168,220,330,644,171,220,6060,XBGX02-T3,6422548.143,606,220,0,6410720,0.018579042,1.50864E-05,171888.4219
4616,3428,3428,829935.7168,230,393,696,202,230,6210,BA401B-02,8602229.352,621,230,0,8588040,0.032714541,4.25846E-05,485198.1875
4617,3429,3429,829924.2431,218,387,687,193,218,6430,BA401B-01,2153768.925,643,218,0,2149110,0.026606242,3.45085E-05,393171.9375
4618,3429,3429,829924.2431,230,393,696,202,230,6210,BA401B-02,8602229.352,621,230,0,8588040,0.026145766,3.83331E-05,436752.2188
4619,3430,3430,829912.8035,218,387,687,193,218,6430,BA401B-01,2153768.925,643,218,0,2149110,0.03192369,5.34081E-05,608499.375
4620,3430,3430,829912.8035,230,393,696,202,230,6210,BA401B-02,8602229.352,621,230,0,8588040,0.018741863,1.94335E-05,221416.5313
4621,3431,3431,829901.3979,217,38,688,194,217,6420,BA401C-01,2703197.3,642,217,0,2696290,0.031627355,6.17574E-05,703616.5625
4622,3431,3431,829901.3979,218,387,687,193,218,6430,BA401B-01,2153768.925,643,218,0,2149110,0.019074917,1.10841E-05,126285.4688
4623,3432,3432,829890.0263,215,36,686,192,215,6410,BA401D-01,4115199.465,641,215,0,4102150,0.007133758,2.16635E-06,24680.49805
4624,3432,3432,829890.0263,217,38,688,194,217,6420,BA401C-01,2703197.3,642,217,0,2696290,0.035171014,6.39487E-05,728572.4375
4625,3432,3432,829890.0263,228,395,690,196,228,6400,BA401C-03,2253984.57,640,228,0,2247600,0.014045571,6.72655E-06,76637.35938
4626,3433,3433,829878.6887,215,36,686,192,215,6410,BA401D-01,4115199.465,641,215,0,4102150,0.024335042,3.2584E-05,371225.0313
4627,3433,3433,829878.6887,217,38,688,194,217,6420,BA401C-01,2703197.3,642,217,0,2696290,0.014624923,1.12525E-05,128200.1953
4628,3433,3433,829878.6887,228,395,690,196,228,6400,BA401C-03,2253984.57,640,228,0,2247600,0.01408881,8.10604E-06,92353.22656
4629,3433,3433,829878.6887,250,396,693,199,250,6390,BA401D-02,2092301.573,639,250,0,2085000,0.019012848,2.0899E-05,238103.1406
4630,3434,3434,829867.3851,215,36,686,192,215,6410,BA401D-01,4115199.465,641,215,0,4102150,0.020586971,8.38131E-06,95487.57031
4631,3434,3434,829867.3851,250,396,693,199,250,6390,BA401D-02,2092301.573,639,250,0,2085000,0.030242609,5.47556E-05,623818.125
4632,3434,3434,829867.3851,251,397,750,255,251,6380,BA401D-03,1718673.089,638,251,0,1712190,0.014956172,9.70473E-06,110561.6875
4633,3435,3435,829856.1155,215,36,686,192,215,6410,BA401D-01,4115199.465,641,215,0,4102150,0.014963395,3.95742E-06,45084.64453
4634,3435,3435,829856.1155,216,35,685,191,216,6340,BA401E-01,10615335.61,634,216,0,10563900,0.005296289,1.35461E-06,15431.99512
4635,3435,3435,829856.1155,250,396,693,199,250,6390,BA401D-02,2092301.573,639,250,0,2085000,0.004675049,8.71848E-07,9932.981445
4636,3435,3435,829856.1155,251,397,750,255,251,6380,BA401D-03,1718673.089,638,251,0,1712190,0.032175411,6.66577E-05,759405.8125
4637,3436,3436,829844.8799,216,35,685,191,216,6340,BA401E-01,10615335.61,634,216,0,10563900,0.03069048,4.13583E-05,471173.625
4638,3436,3436,829844.8799,251,397,750,255,251,6380,BA401D-03,1718673.089,638,251,0,1712190,0.024189056,3.14832E-05,358673.7813
4639,3437,3437,829833.6783,216,35,685,191,216,6340,BA401E-01,10615335.61,634,216,0,10563900,0.033473333,7.02076E-05,799826.5
4640,3437,3437,829833.6783,452,481,752,257,452,6330,BA401E-02,2292537.323,633,452,0,2280550,0.017177758,2.63399E-06,30007.49609
4641,3438,3438,829822.5108,216,35,685,191,216,6340,BA401E-01,10615335.61,634,216,0,10563900,0.00599414,5.8257E-07,6636.562012
4642,3438,3438,829822.5108,452,481,752,257,452,6330,BA401E-02,2292537.323,633,452,0,2280550,0.033599275,7.2259E-05,823183.375
4643,3439,3439,829811.3772,216,35,685,191,216,6340,BA401E-01,10615335.61,634,216,0,10563900,0.022790538,2.19007E-05,249491.7344
4644,3439,3439,829811.3772,393,34,735,241,393,6320,BA401E-03,3923624.789,632,393,0,3900120,0.01810675,1.57183E-05,179063.1406
4645,3439,3439,829811.3772,452,481,752,257,452,6330,BA401E-02,2292537.323,633,452,0,2280550,0.02488259,3.52226E-05,401258.8438
4646,3440,3440,829800.2776,216,35,685,191,216,6340,BA401E-01,10615335.61,634,216,0,10563900,0.017268909,1.37882E-05,157070.3594
4647,3440,3440,829800.2776,393,34,735,241,393,6320,BA401E-03,3923624.789,632,393,0,3900120,0.025184683,3.94468E-05,449374.5313
4648,3452,3452,829669.7342,2,117,1059,402,2,7620,LG201-T1,3504198.248,762,2,0,3472140,0.025517494,3.08394E-05,351261.25
4649,3452,3452,829669.7342,20,127,855,304,20,7600,LG201-02,5209411.703,760,20,0,5169150,0.007083059,2.99918E-06,34159.92578
4650,3452,3452,829669.7342,35,129,1041,389,35,7610,LG201-06,1206999.954,761,35,0,1197150,0.01670227,1.40034E-05,159500.9531
4651,3453,3453,829659.0765,20,127,855,304,20,7600,LG201-02,5209411.703,760,20,0,5169150,0.035217737,4.95088E-05,563901.0625
4652,3453,3453,829659.0765,35,129,1041,389,35,7610,LG201-06,1206999.954,761,35,0,1197150,0.020505172,2.33328E-05,265761.1563
4653,3454,3454,829648.4527,20,127,855,304,20,7600,LG201-02,5209411.703,760,20,0,5169150,0.03416,7.28416E-05,829648.4375
4654,3455,3455,829637.863,20,127,855,304,20,7600,LG201-02,5209411.703,760,20,0,5169150,0.034138926,5.57748E-05,635254.875
4655,3455,3455,829637.863,42,130,1011,370,42,7590,LG201-05,3441448.306,759,42,0,3416390,0.017245068,1.70668E-05,194385.4531
4656,3456,3456,829627.3072,20,127,855,304,20,7600,LG201-02,5209411.703,760,20,0,5169150,0.021521311,1.85761E-05,211570.8281
4657,3456,3456,829627.3072,42,130,1011,370,42,7590,LG201-05,3441448.306,759,42,0,3416390,0.030811157,5.42655E-05,618056.5625
4658,3457,3457,829616.7853,20,127,855,304,20,7600,LG201-02,5209411.703,760,20,0,5169150,0.005425965,1.2732E-06,14500.5752
4659,3457,3457,829616.7853,41,135,1009,369,41,7660,LG202-02,2353626.408,766,41,0,2337480,0.029949504,5.54973E-05,632075.8125
4660,3457,3457,829616.7853,42,130,1011,370,42,7590,LG201-05,3441448.306,759,42,0,3416390,0.019542892,1.60711E-05,183040.5938
4661,3458,3458,829606.2975,40,136,834,290,40,7670,LG202-03,2405410.586,767,40,0,2390190,0.026752152,4.09478E-05,466360.125
4662,3458,3458,829606.2975,41,135,1009,369,41,7660,LG202-02,2353626.408,766,41,0,2337480,0.026754571,3.18938E-05,363246.1563
4663,3459,3459,829595.8436,40,136,834,290,40,7670,LG202-03,2405410.586,767,40,0,2390190,0.030674446,5.17288E-05,589141.0625
4664,3459,3459,829595.8436,58,149,1000,368,58,7690,LG202-04,3105319.125,769,58,0,3085600,0.022456922,2.11128E-05,240455.2969
4665,3460,3460,829585.4237,39,141,832,289,39,7710,LG202-07,3026413.392,771,39,0,3008710,0.018838939,1.96369E-05,223639.2031
4666,3460,3460,829585.4237,40,136,834,290,40,7670,LG202-03,2405410.586,767,40,0,2390190,0.01419205,1.10516E-05,125863.3672
4667,3460,3460,829585.4237,57,140,835,291,57,7700,LG202-08,3008466.845,770,57,0,2990730,0.010414794,6.45227E-06,73485.50781
4668,3460,3460,829585.4237,58,149,1000,368,58,7690,LG202-04,3105319.125,769,58,0,3085600,0.023006916,3.57008E-05,406597.1563
4669,3461,3461,829575.0377,39,141,832,289,39,7710,LG202-07,3026413.392,771,39,0,3008710,0.032519524,6.75741E-05,769585.6875
4670,3461,3461,829575.0377,57,140,835,291,57,7700,LG202-08,3008466.845,770,57,0,2990730,0.013656419,5.26755E-06,59992.41016
4671,3462,3462,829564.6857,36,142,831,288,36,7720,LG202-06,3265667.396,772,36,0,3247620,0.02038683,1.62161E-05,184675.9688
4672,3462,3462,829564.6857,39,141,832,289,39,7710,LG202-07,3026413.392,771,39,0,3008710,0.030938311,5.66255E-05,644886.625
4673,3463,3463,829554.3677,36,142,831,288,36,7720,LG202-06,3265667.396,772,36,0,3247620,0.030231894,5.78366E-05,658667.4375
4674,3463,3463,829554.3677,37,122,1056,399,37,7730,LG204-T2,7784014.182,773,37,0,7743160,0.010768036,3.05953E-06,34842.51563
4675,3463,3463,829554.3677,38,91,1057,400,38,7740,LG204-T2,7582398.763,774,38,0,7536940,0.004082205,8.31033E-07,9463.929688
4676,3463,3463,829554.3677,39,141,832,289,39,7710,LG202-07,3026413.392,771,39,0,3008710,0.016693741,1.11144E-05,126580.1328
4677,3464,3464,829544.0837,36,142,831,288,36,7720,LG202-06,3265667.396,772,36,0,3247620,0.016159098,1.16731E-05,132938.4063
4678,3464,3464,829544.0837,38,91,1057,400,38,7740,LG204-T2,7582398.763,774,38,0,7536940,0.030479759,4.90504E-05,558599.8125
4679,3464,3464,829544.0837,44,90,840,292,44,8020,LG203-T4,3742953.073,802,44,0,3721400,0.003224202,3.99149E-07,4545.669922
4680,3464,3464,829544.0837,46,105,1049,393,46,8010,LG203-04,2658618.456,801,46,0,2644310,0.017776249,1.1719E-05,133461.5625
4681,3465,3465,829533.8336,38,91,1057,400,38,7740,LG204-T2,7582398.763,774,38,0,7536940,0.029130239,5.03439E-05,573324.75
4682,3465,3465,829533.8336,44,90,840,292,44,8020,LG203-T4,3742953.073,802,44,0,3721400,0.022305934,2.2196E-05,252774.25
4683,3465,3465,829533.8336,46,105,1049,393,46,8010,LG203-04,2658618.456,801,46,0,2644310,0.002831034,3.01664E-07,3435.526611
4684,3466,3466,829523.6174,38,91,1057,400,38,7740,LG204-T2,7582398.763,774,38,0,7536940,0.028361384,4.7222E-05,537764.6875
4685,3466,3466,829523.6174,44,90,840,292,44,8020,LG203-T4,3742953.073,802,44,0,3721400,0.02349265,2.56196E-05,291758.7813
4686,3467,3467,829513.4352,38,91,1057,400,38,7740,LG204-T2,7582398.763,774,38,0,7536940,0.018773926,2.13025E-05,242588.8438
4687,3467,3467,829513.4352,44,90,840,292,44,8020,LG203-T4,3742953.073,802,44,0,3721400,0.009565918,4.74031E-06,53983.36719
4688,3467,3467,829513.4352,45,78,896,321,45,7820,LG301-T1,9953465.249,782,45,0,9904540,0.032336622,4.67988E-05,532940.125
4689,3468,3468,829503.287,45,78,896,321,45,7820,LG301-T1,9953465.249,782,45,0,9904540,0.034063941,7.2824E-05,829302.875
4690,3468,3468,829503.287,487,67,899,324,487,7830,LG301-T2,2021665.084,783,487,0,2010010,0.000686655,1.76089E-08,200.5310974
4691,3469,3469,829493.1727,45,78,896,321,45,7820,LG301-T1,9953465.249,782,45,0,9904540,0.018338623,1.07635E-05,122569.625
4692,3469,3469,829493.1727,54,487,902,327,54,8040,LG303-02,4539807.094,804,54,0,4513370,0.002526827,2.65497E-07,3023.456299
4693,3469,3469,829493.1727,487,67,899,324,487,7830,LG301-T2,2021665.084,783,487,0,2010010,0.032035094,6.18126E-05,703898.8125
4694,3470,3470,829483.0924,27,56,891,317,27,8050,LG303-T1,3300226.859,805,27,0,3278020,0.02034904,1.92096E-05,218750.4688
4695,3470,3470,829483.0924,29,68,901,326,29,7890,LG302-01,6399162.605,789,29,0,6356060,0.014921231,7.83904E-06,89266.89063
4696,3470,3470,829483.0924,32,79,894,319,32,7850,LG301-02,4956640.364,785,32,0,4925980,0.015111154,1.25085E-05,142437.5625
4697,3470,3470,829483.0924,54,487,902,327,54,8040,LG303-02,4539807.094,804,54,0,4513370,0.003251751,6.09597E-07,6942.009277
4698,3470,3470,829483.0924,487,67,899,324,487,7830,LG301-T2,2021665.084,783,487,0,2010010,0.023959628,3.26749E-05,372084.25
4699,3471,3471,829473.046,29,68,901,326,29,7890,LG302-01,6399162.605,789,29,0,6356060,0.033092236,7.11546E-05,810261.25
4700,3471,3471,829473.046,32,79,894,319,32,7850,LG301-02,4956640.364,785,32,0,4925980,0.006658512,1.68695E-06,19209.55273
4701,3472,3472,829463.0336,29,68,901,326,29,7890,LG302-01,6399162.605,789,29,0,6356060,0.03416,7.28416E-05,829463
4702,3473,3473,829453.0551,29,68,901,326,29,7890,LG302-01,6399162.605,789,29,0,6356060,0.033180348,7.15313E-05,814531.375
4703,3473,3473,829453.0551,33,80,897,322,33,7880,LG301-05,5404469.429,788,33,0,5364530,0.005847638,1.31026E-06,14919.56445
4704,3474,3474,829443.1106,29,68,901,326,29,7890,LG302-01,6399162.605,789,29,0,6356060,0.014691642,6.67623E-06,76022.98438
4705,3474,3474,829443.1106,33,80,897,322,33,7880,LG301-05,5404469.429,788,33,0,5364530,0.031808784,4.4758E-05,509658.3125
4706,3501,3501,830209.2117,78,171,561,108,78,5440,XBGY-35,3175068.512,544,78,0,3163240,0.013826966,7.86642E-06,89659.38281
4707,3502,3502,830196.8212,77,170,557,104,77,5450,XBGY-27,3303714.397,545,77,0,3289280,0.030095521,5.8535E-05,667140.3125
4708,3502,3502,830196.8212,78,171,561,108,78,5440,XBGY-35,3175068.512,544,78,0,3163240,0.01216646,5.90202E-06,67268.5
4709,3503,3503,830184.4647,77,170,557,104,77,5450,XBGY-27,3303714.397,545,77,0,3289280,0.029459845,5.3294E-05,607399.375
4710,3503,3503,830184.4647,356,272,558,105,356,5460,XBGY-28,3954760.318,546,356,0,3934250,0.02124497,1.95476E-05,222785.6094
4711,3504,3504,830172.1423,356,272,558,105,356,5460,XBGY-28,3954760.318,546,356,0,3934250,0.034160001,7.28416E-05,830172.1875
4712,3505,3505,830159.8539,356,272,558,105,356,5460,XBGY-28,3954760.318,546,356,0,3934250,0.02543164,3.67639E-05,418990.625
4713,3505,3505,830159.8539,357,383,586,133,357,5550,XBGY-24,2750855.648,555,357,0,2735310,0.025266629,3.60777E-05,411169.2188
4714,3506,3506,830147.5996,357,383,586,133,357,5550,XBGY-24,2750855.648,555,357,0,2735310,0.03408001,7.28148E-05,829842.6875
4715,3506,3506,830147.5996,362,462,594,141,362,5470,XBGY-29,2053560.418,547,362,0,2041900,0.001341601,2.68293E-08,305.7696228
4716,3507,3507,830135.3794,357,383,586,133,357,5550,XBGY-24,2750855.648,555,357,0,2735310,0.017873554,5.05847E-06,57648.90625
4717,3507,3507,830135.3794,360,458,587,134,360,5540,XBGY-25,2904663.831,554,360,0,2887150,0.031756594,6.32842E-05,721215
4718,3507,3507,830135.3794,361,457,588,135,361,5480,XBGY-30,2748496.411,548,361,0,2731890,0.017050857,4.39358E-06,50070.33594
4719,3507,3507,830135.3794,362,462,594,141,362,5470,XBGY-29,2053560.418,547,362,0,2041900,0.001810796,1.05383E-07,1201.035278
4720,3508,3508,830123.1932,360,458,587,134,360,5540,XBGY-25,2904663.831,554,360,0,2887150,0.033615037,7.14957E-05,814787.5625
4721,3508,3508,830123.1932,361,457,588,135,361,5480,XBGY-30,2748496.411,548,361,0,2731890,0.006462605,1.34588E-06,15338.41113
4722,3509,3509,830111.041,360,458,587,134,360,5540,XBGY-25,2904663.831,554,360,0,2887150,0.017452375,3.8122E-06,43443.58594
4723,3509,3509,830111.041,365,381,580,127,365,5600,XBGY-23,3872716.041,560,365,0,3848970,0.0038555,5.8918E-07,6714.117676
4724,3509,3509,830111.041,366,455,584,131,366,5530,XBGY-26,2601846.729,553,366,0,2585430,0.032669933,6.84402E-05,779950.875
4725,3510,3510,830098.9229,365,381,580,127,365,5600,XBGY-23,3872716.041,560,365,0,3848970,0.026281825,3.16728E-05,360937.9375
4726,3510,3510,830098.9229,366,455,584,131,366,5530,XBGY-26,2601846.729,553,366,0,2585430,0.028581073,4.11688E-05,469160.9063
4727,3511,3511,830086.8388,365,381,580,127,365,5600,XBGY-23,3872716.041,560,365,0,3848970,0.020510697,2.26644E-05,258277.9688
4728,3511,3511,830086.8388,366,455,584,131,366,5530,XBGY-26,2601846.729,553,366,0,2585430,0.007788025,3.38074E-06,38527.29688
4729,3511,3511,830086.8388,374,453,582,129,374,5500,XBGY-32,3963135.268,550,374,0,3937990,0.025836967,3.67471E-05,418763.0938
4730,3511,3511,830086.8388,375,452,581,128,375,5620,XBGY-17,2605525.649,562,375,0,2589890,0.016790798,9.91716E-06,113010.8438
4731,3511,3511,830086.8388,380,467,601,148,380,5510,XBGY-33,3733419.872,551,380,0,3709790,0.002301311,1.32194E-07,1506.477295
4732,3512,3512,830074.7888,374,453,582,129,374,5500,XBGY-32,3963135.268,550,374,0,3937990,0.001515567,6.01603E-08,685.5874634
4733,3512,3512,830074.7888,375,452,581,128,375,5620,XBGY-17,2605525.649,562,375,0,2589890,0.035806488,6.24748E-05,711941.75
4734,3512,3512,830074.7888,376,451,583,130,376,5610,XBGY-18,4822679.638,561,376,0,4795570,0.012923779,7.96708E-06,90788.35156
4735,3512,3512,830074.7888,380,467,601,148,380,5510,XBGY-33,3733419.872,551,380,0,3709790,0.007986507,2.33957E-06,26661.81641
4736,3513,3513,830062.7728,375,452,581,128,375,5620,XBGY-17,2605525.649,562,375,0,2589890,0.03112675,1.27638E-05,145453.0313
4737,3513,3513,830062.7728,376,451,583,130,376,5610,XBGY-18,4822679.638,561,376,0,4795570,0.031868277,6.00778E-05,684609.8125
4738,3514,3514,830050.7909,376,451,583,130,376,5610,XBGY-18,4822679.638,561,376,0,4795570,0.034160001,7.28416E-05,830050.875
4739,3515,3515,830038.8429,225,344,638,165,225,5860,XBGX01-T3,7064291.071,586,225,0,7025080,0.025606848,3.1142E-05,354865.7813
4740,3515,3515,830038.8429,376,451,583,130,376,5610,XBGY-18,4822679.638,561,376,0,4795570,0.027456606,4.16996E-05,475173.5625
4741,3516,3516,830026.9291,225,344,638,165,225,5860,XBGX01-T3,7064291.071,586,225,0,7025080,0.03596637,5.38381E-05,613483.0625
4742,3516,3516,830026.9291,344,440,637,164,344,5910,XBGX01-13,2831098.662,591,344,0,2816710,0.018098033,1.90035E-05,216546.6719
4743,3517,3517,830015.0492,225,344,638,165,225,5860,XBGX01-T3,7064291.071,586,225,0,7025080,0.017657435,1.94037E-05,221099.0781
4744,3517,3517,830015.0492,344,440,637,164,344,5910,XBGX01-13,2831098.662,591,344,0,2816710,0.026370495,3.91608E-05,446231.4688
4745,3517,3517,830015.0492,346,439,634,161,346,5890,XBGX01-08,1857813.399,589,346,0,1849230,0.016115419,1.42771E-05,162681.5469
4746,3518,3518,830003.2034,325,353,636,163,325,5920,XBGX01-10,5324789.886,592,325,0,5302960,0.021909387,2.85294E-05,325084.2188
4747,3518,3518,830003.2034,344,440,637,164,344,5910,XBGX01-13,2831098.662,591,344,0,2816710,0.015867058,1.49893E-05,170800.8438
4748,3518,3518,830003.2034,346,439,634,161,346,5890,XBGX01-08,1857813.399,589,346,0,1849230,0.024150126,2.93229E-05,334121.0313
4749,3519,3519,829991.3916,325,353,636,163,325,5920,XBGX01-10,5324789.886,592,325,0,5302960,0.028699781,4.85511E-05,553216.9375
4750,3519,3519,829991.3916,326,361,635,162,326,5900,XBGX01-09,1887853.077,590,326,0,1880310,0.019614441,1.90266E-05,216794.7344
4751,3519,3519,829991.3916,346,439,634,161,346,5890,XBGX01-08,1857813.399,589,346,0,1849230,0.010064994,5.26388E-06,59978.36328
4752,3520,3520,829979.6139,325,353,636,163,325,5920,XBGX01-10,5324789.886,592,325,0,5302960,0.032377617,6.45448E-05,735441.3125
4753,3520,3520,829979.6139,326,361,635,162,326,5900,XBGX01-09,1887853.077,590,326,0,1880310,0.013913083,8.29683E-06,94535.75
4754,3521,3521,829967.8701,221,338,639,166,221,6050,XBGX02-07,4706295.229,605,221,0,4690910,0.025212613,2.91319E-05,331931.0938
4755,3521,3521,829967.8701,325,353,636,163,325,5920,XBGX01-10,5324789.886,592,325,0,5302960,0.029860126,4.37097E-05,498034.9375
4756,3522,3522,829956.1604,221,338,639,166,221,6050,XBGX02-07,4706295.229,605,221,0,4690910,0.032174685,6.58129E-05,749870
4757,3522,3522,829956.1604,227,346,656,183,227,6040,XBGX02-03,2199650.583,604,227,0,2192770,0.014359506,6.69919E-06,76329.64063
4758,3522,3522,829956.1604,325,353,636,163,325,5920,XBGX01-10,5324789.886,592,325,0,5302960,0.002783571,3.29533E-07,3754.831543
4759,3523,3523,829944.4848,199,334,1060,403,199,6070, ,35161478.54,607,199,0,35049400,0.01083955,3.29564E-06,37549.54688
4760,3523,3523,829944.4848,221,338,639,166,221,6050,XBGX02-07,4706295.229,605,221,0,4690910,0.034367021,6.94059E-05,790798.6875
4761,3523,3523,829944.4848,227,346,656,183,227,6040,XBGX02-03,2199650.583,604,227,0,2192770,0.003768726,1.4004E-07,1595.564087
4762,3524,3524,829932.8431,199,334,1060,403,199,6070, ,35161478.54,607,199,0,35049400,0.031655936,6.23708E-05,710632.3125
4763,3524,3524,829932.8431,221,338,639,166,221,6050,XBGX02-07,4706295.229,605,221,0,4690910,0.016716445,1.04708E-05,119303.5
